Date;Country/Region;Confirmed;Deaths;Recovered;Active;New cases;New deaths;New recovered;new_tests;total_tests;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations
2/12/2021;Qatar;156351;254;147939;8158;450;0;212;6066;1455165;;;;
2/13/2021;Qatar;156804;255;148137;8412;453;1;198;4386;1459551;;;;
2/14/2021;Qatar;157244;255;148314;8675;440;0;177;5678;1465229;;;;
2/15/2021;Qatar;158132;255;148677;9200;888;0;363;5340;1470569;;;;
2/16/2021;Qatar;158138;256;148638;9244;6;1;-39;5276;1475845;;;;
2/17/2021;Qatar;158591;256;148766;9569;453;0;128;5575;1481420;;100000;;
2/18/2021;Qatar;159053;256;149031;9766;462;0;265;5413;1486833;140000;;;
2/19/2021;Qatar;159518;256;149320;9942;465;0;289;4842;1491675;;;;
2/20/2021;Qatar;159967;256;149740;9971;449;0;420;3742;1495417;;;;
2/21/2021;Qatar;160426;256;150220;9950;459;0;480;4844;1500261;;;;
2/22/2021;Qatar;160889;257;150715;9917;463;1;495;5385;1505646;;;;
2/23/2021;Qatar;161344;257;151225;9862;455;0;510;4846;1510492;;;;
2/24/2021;Qatar;161803;257;151787;9759;459;0;562;;;;;;
2/25/2021;Qatar;162268;257;152327;9684;465;0;540;;;;;;
2/26/2021;Qatar;162737;257;152807;9673;469;0;480;;;;;;
2/27/2021;Qatar;163197;257;153219;9721;460;0;412;;;;;;
2/28/2021;Qatar;163664;258;153621;9785;467;1;402;;;;;;
3/2/2020;Saudi Arabia;1;0;0;1;1;0;0;160;160;;;;
3/3/2020;Saudi Arabia;1;0;0;1;0;0;0;240;400;;;;
3/4/2020;Saudi Arabia;1;0;0;1;0;0;0;298;698;;;;
3/5/2020;Saudi Arabia;5;0;0;5;4;0;0;487;1185;;;;
3/6/2020;Saudi Arabia;5;0;0;5;0;0;0;1024;2209;;;;
3/7/2020;Saudi Arabia;5;0;0;5;0;0;0;1982;4191;;;;
3/8/2020;Saudi Arabia;11;0;0;11;6;0;0;1788;5979;;;;
3/9/2020;Saudi Arabia;15;0;0;15;4;0;0;2201;8180;;;;
3/10/2020;Saudi Arabia;20;0;1;19;5;0;1;3655;11835;;;;
3/11/2020;Saudi Arabia;21;0;1;20;1;0;0;2999;14834;;;;
3/12/2020;Saudi Arabia;45;0;1;44;24;0;0;3644;18478;;;;
3/13/2020;Saudi Arabia;86;0;1;85;41;0;0;3890;22368;;;;
3/14/2020;Saudi Arabia;103;0;1;102;17;0;0;2983;25351;;;;
3/15/2020;Saudi Arabia;103;0;1;102;0;0;0;2704;28055;;;;
3/16/2020;Saudi Arabia;118;0;2;116;15;0;1;3555;31610;;;;
3/17/2020;Saudi Arabia;171;0;6;165;53;0;4;4208;35818;;;;
3/18/2020;Saudi Arabia;171;0;6;165;0;0;0;3605;39423;;;;
3/19/2020;Saudi Arabia;274;0;6;268;103;0;0;4238;43661;;;;
3/20/2020;Saudi Arabia;344;0;8;336;70;0;2;4776;48437;;;;
3/21/2020;Saudi Arabia;392;0;16;376;48;0;8;5698;54135;;;;
3/22/2020;Saudi Arabia;511;0;16;495;119;0;0;6033;60168;;;;
3/23/2020;Saudi Arabia;562;0;16;546;51;0;0;7002;67170;;;;
3/24/2020;Saudi Arabia;767;1;28;738;205;1;12;5911;73081;;;;
3/25/2020;Saudi Arabia;900;2;29;869;133;1;1;4997;78078;;;;
3/26/2020;Saudi Arabia;1012;3;33;976;112;1;4;5673;83751;;;;
3/27/2020;Saudi Arabia;1104;3;35;1066;92;0;2;6109;89860;;;;
3/28/2020;Saudi Arabia;1203;4;37;1162;99;1;2;5944;95804;;;;
3/29/2020;Saudi Arabia;1299;8;66;1225;96;4;29;6265;102069;;;;
3/30/2020;Saudi Arabia;1453;8;115;1330;154;0;49;6894;108963;;;;
3/31/2020;Saudi Arabia;1563;10;165;1388;110;2;50;7362;116325;;;;
4/1/2020;Saudi Arabia;1720;16;264;1440;157;6;99;7381;123706;;;;
4/2/2020;Saudi Arabia;1885;21;328;1536;165;5;64;7688;131394;;;;
4/3/2020;Saudi Arabia;2039;25;351;1663;154;4;23;8012;139406;;;;
4/4/2020;Saudi Arabia;2179;29;420;1730;140;4;69;7779;147185;;;;
4/5/2020;Saudi Arabia;2402;34;488;1880;223;5;68;6778;153963;;;;
4/6/2020;Saudi Arabia;2605;38;551;2016;203;4;63;6832;160795;;;;
4/7/2020;Saudi Arabia;2795;41;615;2139;190;3;64;6384;167179;;;;
4/8/2020;Saudi Arabia;2932;41;631;2260;137;0;16;6387;173566;;;;
4/9/2020;Saudi Arabia;3287;44;666;2577;355;3;35;6819;180385;;;;
4/10/2020;Saudi Arabia;3651;47;685;2919;364;3;19;7441;187826;;;;
4/11/2020;Saudi Arabia;4033;52;720;3261;382;5;35;8993;196819;;;;
4/12/2020;Saudi Arabia;4462;59;761;3642;429;7;41;7365;204184;;;;
4/13/2020;Saudi Arabia;4934;65;805;4064;472;6;44;8219;212403;;;;
4/14/2020;Saudi Arabia;5369;73;889;4407;435;8;84;8388;220791;;;;
4/15/2020;Saudi Arabia;5862;79;931;4852;493;6;42;7669;228460;;;;
4/16/2020;Saudi Arabia;6380;83;990;5307;518;4;59;8256;236716;;;;
4/17/2020;Saudi Arabia;7142;87;1049;6006;762;4;59;9006;245722;;;;
4/18/2020;Saudi Arabia;8274;92;1329;6853;1132;5;280;8733;254455;;;;
4/19/2020;Saudi Arabia;9362;97;1398;7867;1088;5;69;9578;264033;;;;
4/20/2020;Saudi Arabia;10484;103;1490;8891;1122;6;92;9260;273293;;;;
4/21/2020;Saudi Arabia;11631;109;1640;9882;1147;6;150;9222;282515;;;;
4/22/2020;Saudi Arabia;12772;114;1812;10846;1141;5;172;10340;292855;;;;
4/23/2020;Saudi Arabia;13930;121;1925;11884;1158;7;113;8547;301402;;;;
4/24/2020;Saudi Arabia;15102;127;2049;12926;1172;6;124;10203;311605;;;;
4/25/2020;Saudi Arabia;16299;136;2215;13948;1197;9;166;9055;320660;;;;
4/26/2020;Saudi Arabia;17522;139;2357;15026;1223;3;142;8967;329627;;;;
4/27/2020;Saudi Arabia;18811;144;2531;16136;1289;5;174;9325;338952;;;;
4/28/2020;Saudi Arabia;20077;152;2784;17141;1266;8;253;10887;349839;;;;
4/29/2020;Saudi Arabia;21402;157;2953;18292;1325;5;169;9658;359497;;;;
4/30/2020;Saudi Arabia;22753;162;3163;19428;1351;5;210;9288;368785;;;;
5/1/2020;Saudi Arabia;24097;169;3555;20373;1344;7;392;12820;381605;;;;
5/2/2020;Saudi Arabia;25459;176;3765;21518;1362;7;210;12780;394385;;;;
5/3/2020;Saudi Arabia;27011;184;4134;22693;1552;8;369;12006;406391;;;;
5/4/2020;Saudi Arabia;28656;191;4476;23989;1645;7;342;11514;417905;;;;
5/5/2020;Saudi Arabia;30251;200;5431;24620;1595;9;955;13052;430957;;;;
5/6/2020;Saudi Arabia;31938;209;6783;24946;1687;9;1352;16026;446983;;;;
5/7/2020;Saudi Arabia;33731;219;7798;25714;1793;10;1015;13037;460020;;;;
5/8/2020;Saudi Arabia;35432;229;9120;26083;1701;10;1322;14778;474798;;;;
5/9/2020;Saudi Arabia;37136;239;10144;26753;1704;10;1024;16144;490942;;;;
5/10/2020;Saudi Arabia;39048;246;11457;27345;1912;7;1313;17725;508667;;;;
5/11/2020;Saudi Arabia;41014;255;12737;28022;1966;9;1280;15005;523672;;;;
5/12/2020;Saudi Arabia;42925;264;15257;27404;1911;9;2520;14574;538246;;;;
5/13/2020;Saudi Arabia;44830;273;17622;26935;1905;9;2365;16639;554885;;;;
5/14/2020;Saudi Arabia;46869;283;19051;27535;2039;10;1429;16678;571563;;;;
5/15/2020;Saudi Arabia;49176;292;21869;27015;2307;9;2818;17758;589321;;;;
5/16/2020;Saudi Arabia;52016;302;23666;28048;2840;10;1797;38382;627703;;;;
5/17/2020;Saudi Arabia;54752;312;25722;28718;2736;10;2056;15549;643252;;;;
5/18/2020;Saudi Arabia;57345;320;28748;28277;2593;8;3026;16130;659382;;;;
5/19/2020;Saudi Arabia;59854;329;31634;27891;2509;9;2886;18094;677476;;;;
5/20/2020;Saudi Arabia;62545;339;33478;28728;2691;10;1844;14980;692456;;;;
5/21/2020;Saudi Arabia;65077;351;36040;28686;2532;12;2562;15899;708355;;;;
5/22/2020;Saudi Arabia;67719;364;39003;28352;2642;13;2963;17558;725913;;;;
5/23/2020;Saudi Arabia;70161;379;41236;28546;2442;15;2233;18919;744832;;;;
5/24/2020;Saudi Arabia;72560;390;43520;28650;2399;11;2284;18545;763377;;;;
5/25/2020;Saudi Arabia;74795;399;45668;28728;2235;9;2148;16664;780041;;;;
5/26/2020;Saudi Arabia;76726;411;48450;27865;1931;12;2782;15525;795566;;;;
5/27/2020;Saudi Arabia;78541;425;51022;27094;1815;14;2572;16428;811994;;;;
5/28/2020;Saudi Arabia;80185;441;54553;25191;1644;16;3531;16769;828763;;;;
5/29/2020;Saudi Arabia;81766;458;57013;24295;1581;17;2460;19104;847867;;;;
5/30/2020;Saudi Arabia;83384;480;58883;24021;1618;22;1870;16200;864067;;;;
5/31/2020;Saudi Arabia;85261;503;62442;22316;1877;23;3559;15854;879921;;;;
6/1/2020;Saudi Arabia;87142;525;64306;22311;1881;22;1864;15364;895285;;;;
6/2/2020;Saudi Arabia;89011;549;65790;22672;1869;24;1484;16976;912261;;;;
6/3/2020;Saudi Arabia;91182;579;68159;22444;2171;30;2369;16246;928507;;;;
6/4/2020;Saudi Arabia;93157;611;68965;23581;1975;32;806;21763;950270;;;;
6/5/2020;Saudi Arabia;95748;642;70616;24490;2591;31;1651;24229;974499;;;;
6/6/2020;Saudi Arabia;98869;676;71791;26402;3121;34;1175;25036;999535;;;;
6/7/2020;Saudi Arabia;101914;712;72817;28385;3045;36;1026;18578;1018113;;;;
6/8/2020;Saudi Arabia;105283;746;74524;30013;3369;34;1707;20858;1038971;;;;
6/9/2020;Saudi Arabia;108571;783;76339;31449;3288;37;1815;22139;1061110;;;;
6/10/2020;Saudi Arabia;112288;819;77954;33515;3717;36;1615;22500;1083610;;;;
6/11/2020;Saudi Arabia;116021;857;80019;35145;3733;38;2065;27324;1110934;;;;
6/12/2020;Saudi Arabia;119942;893;81029;38020;3921;36;1010;17385;1128319;;;;
6/13/2020;Saudi Arabia;123308;932;82548;39828;3366;39;1519;19377;1147696;;;;
6/14/2020;Saudi Arabia;127541;972;84720;41849;4233;40;2172;20255;1167951;;;;
6/15/2020;Saudi Arabia;132048;1011;87890;43147;4507;39;3170;17629;1185580;;;;
6/16/2020;Saudi Arabia;136315;1052;89540;45723;4267;41;1650;23484;1209064;;;;
6/17/2020;Saudi Arabia;141234;1091;91662;48481;4919;39;2122;30507;1239571;;;;
6/18/2020;Saudi Arabia;145991;1139;93915;50937;4757;48;2253;26016;1265587;;;;
6/19/2020;Saudi Arabia;150292;1184;95764;53344;4301;45;1849;24708;1290295;;;;
6/20/2020;Saudi Arabia;154233;1230;98917;54086;3941;46;3153;35656;1325951;;;;
6/21/2020;Saudi Arabia;157612;1267;101130;55215;3379;37;2213;33614;1359565;;;;
6/22/2020;Saudi Arabia;161005;1307;105175;54523;3393;40;4045;27253;1386818;;;;
6/23/2020;Saudi Arabia;164144;1346;109885;52913;3139;39;4710;34511;1421329;;;;
6/24/2020;Saudi Arabia;167267;1387;112797;53083;3123;41;2912;37740;1459069;;;;
6/25/2020;Saudi Arabia;170639;1428;117882;51329;3372;41;5085;38470;1497539;;;;
6/26/2020;Saudi Arabia;174577;1474;120471;52632;3938;46;2589;44275;1541814;;;;
6/27/2020;Saudi Arabia;178504;1511;122128;54865;3927;37;1657;45521;1587335;;;;
6/28/2020;Saudi Arabia;182493;1551;124755;56187;3989;40;2627;45104;1632439;;;;
6/29/2020;Saudi Arabia;186436;1599;127118;57719;3943;48;2363;48173;1680612;;;;
6/30/2020;Saudi Arabia;190823;1649;130766;58408;4387;50;3648;35173;1715785;;;;
7/1/2020;Saudi Arabia;194225;1698;132760;59767;3402;49;1994;53214;1768999;;;;
7/2/2020;Saudi Arabia;197608;1752;137669;58187;3383;54;4909;43927;1812926;;;;
7/3/2020;Saudi Arabia;201801;1802;140614;59385;4193;50;2945;52135;1865061;;;;
7/4/2020;Saudi Arabia;205929;1858;143256;60815;4128;56;2642;50564;1915625;;;;
7/5/2020;Saudi Arabia;209509;1916;145236;62357;3580;58;1980;60064;1975689;;;;
7/6/2020;Saudi Arabia;213716;1968;149634;62114;4207;52;4398;42968;2018657;;;;
7/7/2020;Saudi Arabia;217108;2017;154839;60252;3392;49;5205;56324;2074981;;;;
7/8/2020;Saudi Arabia;220144;2059;158050;60035;3036;42;3211;56311;2131292;;;;
7/9/2020;Saudi Arabia;223327;2100;161096;60131;3183;41;3046;57630;2188922;;;;
7/10/2020;Saudi Arabia;226486;2151;163026;61309;3159;51;1930;50000;2238922;;;;
7/11/2020;Saudi Arabia;229480;2181;165396;61903;2994;30;2370;47587;2286509;;;;
7/12/2020;Saudi Arabia;232259;2223;167138;62898;2779;42;1742;69313;2355822;;;;
7/13/2020;Saudi Arabia;235111;2243;169842;63026;2852;20;2704;43957;2399779;;;;
7/14/2020;Saudi Arabia;237803;2283;177560;57960;2692;40;7718;62168;2461947;;;;
7/15/2020;Saudi Arabia;240474;2325;183048;55101;2671;42;5488;61348;2523295;;;;
7/16/2020;Saudi Arabia;243238;2370;187622;53246;2764;45;4574;68707;2592002;;;;
7/17/2020;Saudi Arabia;245851;2407;191161;52283;2613;37;3539;65522;2657524;;;;
7/18/2020;Saudi Arabia;248416;2447;194218;51751;2565;40;3057;51298;2708822;;;;
7/19/2020;Saudi Arabia;250920;2486;197735;50699;2504;39;3517;60656;2769478;;;;
7/20/2020;Saudi Arabia;253349;2523;203259;47567;2429;37;5524;59608;2829086;;;;
7/21/2020;Saudi Arabia;255825;2557;207259;46009;2476;34;4000;55338;2884424;;;;
7/22/2020;Saudi Arabia;258156;2601;210398;45157;2331;44;3139;60530;2944954;;;;
7/23/2020;Saudi Arabia;260394;2635;213490;44269;2238;34;3092;55660;3000614;;;;
7/24/2020;Saudi Arabia;262772;2672;215731;44369;2378;37;2241;55970;3056584;;;;
7/25/2020;Saudi Arabia;264973;2703;217782;44488;2201;31;2051;60374;3116958;;;;
7/26/2020;Saudi Arabia;266941;2733;220323;43885;1968;30;2541;56951;3173909;;;;
7/27/2020;Saudi Arabia;268934;2760;222936;43238;1993;27;2613;67295;3241204;;;;
7/28/2020;Saudi Arabia;270831;2789;225624;42418;1897;29;2688;66003;3307207;;;;
7/29/2020;Saudi Arabia;272590;2816;228569;41205;1759;27;2945;55119;3362326;;;;
7/30/2020;Saudi Arabia;274219;2842;231198;40179;1629;26;2629;64007;3426333;;;;
7/31/2020;Saudi Arabia;275905;2866;235658;37381;1686;24;4460;48305;3474638;;;;
8/1/2020;Saudi Arabia;277478;2887;237548;37043;1573;21;1890;39824;3514462;;;;
8/2/2020;Saudi Arabia;278835;2917;240081;35837;1357;30;2533;44519;3558981;;;;
8/3/2020;Saudi Arabia;280093;2949;242055;35089;1258;32;1974;57483;3616464;;;;
8/4/2020;Saudi Arabia;281456;2984;243713;34759;1363;35;1658;55257;3671721;;;;
8/5/2020;Saudi Arabia;282824;3020;245314;34490;1368;36;1601;58724;3730445;;;;
8/6/2020;Saudi Arabia;284226;3055;247089;34082;1402;35;1775;61457;3791902;;;;
8/7/2020;Saudi Arabia;285793;3093;248948;33752;1567;38;1859;64004;3855906;;;;
8/8/2020;Saudi Arabia;287262;3130;250440;33692;1469;37;1492;61582;3917488;;;;
8/9/2020;Saudi Arabia;288690;3167;252039;33484;1428;37;1599;62483;3979971;;;;
8/10/2020;Saudi Arabia;289947;3199;253478;33270;1257;32;1439;63986;4043957;;;;
8/11/2020;Saudi Arabia;291468;3233;255118;33117;1521;34;1640;70834;4114791;;;;
8/12/2020;Saudi Arabia;293037;3269;257269;32499;1569;36;2151;73912;4188703;;;;
8/13/2020;Saudi Arabia;294519;3303;260393;30823;1482;34;3124;69505;4258208;;;;
8/14/2020;Saudi Arabia;295902;3338;262959;29605;1383;35;2566;67030;4325238;;;;
8/15/2020;Saudi Arabia;297315;3369;264487;29459;1413;31;1528;63174;4388412;;;;
8/16/2020;Saudi Arabia;298542;3408;266953;28181;1227;39;2466;58771;4447183;;;;
8/17/2020;Saudi Arabia;299914;3436;268385;28093;1372;28;1432;63870;4511053;;;;
8/18/2020;Saudi Arabia;301323;3470;272911;24942;1409;34;4526;64225;4575278;;;;
8/19/2020;Saudi Arabia;302686;3506;274091;25089;1363;36;1180;64778;4640056;;;;
8/20/2020;Saudi Arabia;303973;3548;275476;24949;1287;42;1385;65571;4705627;;;;
8/21/2020;Saudi Arabia;305186;3580;277067;24539;1213;32;1591;62278;4767905;;;;
8/22/2020;Saudi Arabia;306370;3619;278441;24310;1184;39;1374;55471;4823376;;;;
8/23/2020;Saudi Arabia;307479;3649;280143;23687;1109;30;1702;61693;4885069;;;;
8/24/2020;Saudi Arabia;308654;3691;282888;22075;1175;42;2745;61865;4946934;;;;
8/25/2020;Saudi Arabia;309768;3722;283932;22114;1114;31;1044;61625;5008559;;;;
8/26/2020;Saudi Arabia;310836;3755;284945;22136;1068;33;1013;66423;5074982;;;;
8/27/2020;Saudi Arabia;311855;3785;286255;21815;1019;30;1310;63353;5138335;;;;
8/28/2020;Saudi Arabia;312924;3813;287403;21708;1069;28;1148;55166;5193501;;;;
8/29/2020;Saudi Arabia;313911;3840;288441;21630;987;27;1038;40624;5234125;;;;
8/30/2020;Saudi Arabia;314821;3870;289667;21284;910;30;1226;50094;5284219;;;;
8/31/2020;Saudi Arabia;315772;3897;290796;21079;951;27;1129;53147;5337366;;;;
9/1/2020;Saudi Arabia;316670;3929;291514;21227;898;32;718;55801;5393167;;;;
9/2/2020;Saudi Arabia;317486;3956;292510;21020;816;27;996;51811;5444978;;;;
9/3/2020;Saudi Arabia;318319;3982;293964;20373;833;26;1454;55805;5500783;;;;
9/4/2020;Saudi Arabia;319141;4015;295063;20063;822;33;1099;53168;5553951;;;;
9/5/2020;Saudi Arabia;319932;4049;295842;20041;791;34;779;44823;5598774;;;;
9/6/2020;Saudi Arabia;320688;4081;296737;19870;756;32;895;47329;5646103;;;;
9/7/2020;Saudi Arabia;321456;4107;297623;19726;768;26;886;51848;5697951;;;;
9/8/2020;Saudi Arabia;322237;4137;298246;19854;781;30;623;52363;5750314;;;;
9/9/2020;Saudi Arabia;323012;4165;298966;19881;775;28;720;44449;5794763;;;;
9/10/2020;Saudi Arabia;323720;4189;299998;19533;708;24;1032;58742;5853505;;;;
9/11/2020;Saudi Arabia;324407;4213;300933;19261;687;24;935;44336;5897841;;;;
9/12/2020;Saudi Arabia;325050;4240;301836;18974;643;27;903;39380;5937221;;;;
9/13/2020;Saudi Arabia;325651;4268;302870;18513;601;28;1034;47183;5984404;;;;
9/14/2020;Saudi Arabia;326258;4305;303930;18023;607;37;1060;54611;6039015;;;;
9/15/2020;Saudi Arabia;326930;4338;305022;17570;672;33;1092;53352;6092367;;;;
9/16/2020;Saudi Arabia;327551;4369;306004;17178;621;31;982;52193;6144560;;;;
9/17/2020;Saudi Arabia;328144;4399;307207;16538;593;30;1203;52858;6197418;;;;
9/18/2020;Saudi Arabia;328720;4430;308352;15938;576;31;1145;46190;6243608;;;;
9/19/2020;Saudi Arabia;329271;4458;309430;15383;551;28;1078;43191;6286799;;;;
9/20/2020;Saudi Arabia;329754;4485;310439;14830;483;27;1009;46810;6333609;;;;
9/21/2020;Saudi Arabia;330246;4512;311499;14235;492;27;1060;51525;6385134;;;;
9/22/2020;Saudi Arabia;330798;4542;312684;13572;552;30;1185;48854;6433988;;;;
9/23/2020;Saudi Arabia;331359;4569;313786;13004;561;27;1102;46037;6480025;;;;
9/24/2020;Saudi Arabia;331857;4599;314793;12465;498;30;1007;38698;6518723;;;;
9/25/2020;Saudi Arabia;332329;4625;315636;12068;472;26;843;38528;6557251;;;;
9/26/2020;Saudi Arabia;332790;4655;316405;11730;461;30;769;34300;6591551;;;;
9/27/2020;Saudi Arabia;333193;4683;317005;11505;403;28;600;44112;6635663;;;;
9/28/2020;Saudi Arabia;333648;4712;317846;11090;455;29;841;51676;6687339;;;;
9/29/2020;Saudi Arabia;334187;4739;318542;10906;539;27;696;47320;6734659;;;;
9/30/2020;Saudi Arabia;334605;4768;319154;10683;418;29;612;49535;6784194;;;;
10/1/2020;Saudi Arabia;335097;4794;319746;10557;492;26;592;51632;6835826;;;;
10/2/2020;Saudi Arabia;335578;4823;320348;10407;481;29;602;46019;6881845;;;;
10/3/2020;Saudi Arabia;335997;4850;320974;10173;419;27;626;39340;6921185;;;;
10/4/2020;Saudi Arabia;336387;4875;321485;10027;390;25;511;47129;6968314;;;;
10/5/2020;Saudi Arabia;336766;4898;322055;9813;379;23;570;50785;7019099;;;;
10/6/2020;Saudi Arabia;337243;4923;322612;9708;477;25;557;52184;7071283;;;;
10/7/2020;Saudi Arabia;337711;4947;323208;9556;468;24;596;48341;7119624;;;;
10/8/2020;Saudi Arabia;338132;4972;323769;9391;421;25;561;53894;7173518;;;;
10/9/2020;Saudi Arabia;338539;4996;324282;9261;407;24;513;46189;7219707;;;;
10/10/2020;Saudi Arabia;338944;5018;324737;9189;405;22;455;38239;7257946;;;;
10/11/2020;Saudi Arabia;339267;5043;325330;8894;323;25;593;45703;7303649;;;;
10/12/2020;Saudi Arabia;339615;5068;325839;8708;348;25;509;49495;7353144;;;;
10/13/2020;Saudi Arabia;340089;5087;326339;8663;474;19;500;51849;7404993;;;;
10/14/2020;Saudi Arabia;340590;5108;326820;8662;501;21;481;52966;7457959;;;;
10/15/2020;Saudi Arabia;341062;5127;327327;8608;472;19;507;53032;7510991;;;;
10/16/2020;Saudi Arabia;341495;5144;327795;8556;433;17;468;47926;7558917;;;;
10/17/2020;Saudi Arabia;341854;5165;328165;8524;359;21;370;38385;7597302;;;;
10/18/2020;Saudi Arabia;342202;5185;328538;8479;348;20;373;48884;7646186;;;;
10/19/2020;Saudi Arabia;342583;5201;328895;8487;381;16;357;54477;7700663;;;;
10/20/2020;Saudi Arabia;342968;5217;329270;8481;385;16;375;51643;7752306;;;;
10/21/2020;Saudi Arabia;343373;5235;329715;8423;405;18;445;53523;7805829;;;;
10/22/2020;Saudi Arabia;343774;5250;330181;8343;401;15;466;52876;7858705;;;;
10/23/2020;Saudi Arabia;344157;5264;330578;8315;383;14;397;54809;7913514;;;;
10/24/2020;Saudi Arabia;344552;5281;330995;8276;395;17;417;50014;7963528;;;;
10/25/2020;Saudi Arabia;344875;5296;331330;8249;323;15;335;52321;8015849;;;;
10/26/2020;Saudi Arabia;345232;5313;331691;8228;357;17;361;57870;8073719;;;;
10/27/2020;Saudi Arabia;345631;5329;332117;8185;399;16;426;58561;8132280;;;;
10/28/2020;Saudi Arabia;346047;5348;332550;8149;416;19;433;55907;8188187;;;;
10/29/2020;Saudi Arabia;346482;5363;333005;8114;435;15;455;56255;8244442;;;;
10/30/2020;Saudi Arabia;346880;5383;333409;8088;398;20;404;51418;8295860;;;;
10/31/2020;Saudi Arabia;347282;5402;333842;8038;402;19;433;44840;8340700;;;;
11/1/2020;Saudi Arabia;347656;5420;334236;8000;374;18;394;53819;8394519;;;;
11/2/2020;Saudi Arabia;348037;5437;334672;7928;381;17;436;58930;8453449;;;;
11/3/2020;Saudi Arabia;348510;5456;335153;7901;473;19;481;63664;8517113;;;;
11/4/2020;Saudi Arabia;348936;5471;335594;7871;426;15;441;59317;8576430;;;;
11/5/2020;Saudi Arabia;349386;5489;336068;7829;450;18;474;61866;8638296;;;;
11/6/2020;Saudi Arabia;349822;5506;336533;7783;436;17;465;53726;8692022;;;;
11/7/2020;Saudi Arabia;350229;5525;336966;7738;407;19;433;45471;8737493;;;;
11/8/2020;Saudi Arabia;350592;5540;337386;7666;363;15;420;53583;8791076;;;;
11/9/2020;Saudi Arabia;350984;5559;337788;7637;392;19;402;64590;8855666;;;;
11/10/2020;Saudi Arabia;351455;5576;338281;7598;471;17;493;62922;8918588;;;;
11/11/2020;Saudi Arabia;351849;5590;338702;7557;394;14;421;50851;8969439;;;;
11/12/2020;Saudi Arabia;352160;5605;339114;7441;311;15;412;62611;9032050;;;;
11/13/2020;Saudi Arabia;352601;5625;339568;7408;441;20;454;51139;9083189;;;;
11/14/2020;Saudi Arabia;352950;5641;339947;7362;349;16;379;44855;9128044;;;;
11/15/2020;Saudi Arabia;353255;5657;340304;7294;305;16;357;53147;9181191;;;;
11/16/2020;Saudi Arabia;353556;5676;340668;7212;301;19;364;59792;9240983;;;;
11/17/2020;Saudi Arabia;353918;5692;341104;7122;362;16;436;56691;9297674;;;;
11/18/2020;Saudi Arabia;354208;5710;341515;6983;290;18;411;59259;9356933;;;;
11/19/2020;Saudi Arabia;354527;5729;341956;6842;319;19;441;57434;9414367;;;;
11/20/2020;Saudi Arabia;354813;5745;342404;6664;286;16;448;47445;9461812;;;;
11/21/2020;Saudi Arabia;355034;5761;342882;6391;221;16;478;36558;9498370;;;;
11/22/2020;Saudi Arabia;355258;5780;343371;6107;224;19;489;40395;9538765;;;;
11/23/2020;Saudi Arabia;355489;5796;343816;5877;231;16;445;55276;9594041;;;;
11/24/2020;Saudi Arabia;355741;5811;344311;5619;252;15;495;50738;9644779;;;;
11/25/2020;Saudi Arabia;356067;5825;344787;5455;326;14;476;51831;9696610;;;;
11/26/2020;Saudi Arabia;356389;5840;345215;5334;322;15;428;51949;9748559;;;;
11/27/2020;Saudi Arabia;356691;5857;345622;5212;302;17;407;36709;9785268;;;;
11/28/2020;Saudi Arabia;356911;5870;346023;5018;220;13;401;34616;9819884;;;;
11/29/2020;Saudi Arabia;357128;5884;346409;4835;217;14;386;39224;9859108;;;;
11/30/2020;Saudi Arabia;357360;5896;346802;4662;232;12;393;46372;9905480;;;;
12/1/2020;Saudi Arabia;357623;5907;347176;4540;263;11;374;47337;9952817;;;;
12/2/2020;Saudi Arabia;357872;5919;347513;4440;249;12;337;42125;9994942;;;;
12/3/2020;Saudi Arabia;358102;5930;347881;4291;230;11;368;44306;10039248;;;;
12/4/2020;Saudi Arabia;358336;5940;348238;4158;234;10;357;34621;10073869;;;;
12/5/2020;Saudi Arabia;358526;5954;348562;4010;190;14;324;32790;10106659;;;;
12/6/2020;Saudi Arabia;358713;5965;348879;3869;187;11;317;40371;10147030;;;;
12/7/2020;Saudi Arabia;358922;5977;349168;3777;209;12;289;44601;10191631;;;;
12/8/2020;Saudi Arabia;359115;5989;349414;3712;193;12;246;41959;10233590;;;;
12/9/2020;Saudi Arabia;359274;6002;349624;3648;159;13;210;41775;10275365;;;;
12/10/2020;Saudi Arabia;359415;6012;349872;3531;141;10;248;41267;10316632;;;;
12/11/2020;Saudi Arabia;359583;6023;350108;3452;168;11;236;32958;10349590;;;;
12/12/2020;Saudi Arabia;359749;6036;350347;3366;166;13;239;29142;10378732;;;;
12/13/2020;Saudi Arabia;359888;6048;350549;3291;139;12;202;30902;10409634;;;;
12/14/2020;Saudi Arabia;360013;6059;350792;3162;125;11;243;34552;10444186;;;;
12/15/2020;Saudi Arabia;360155;6069;350993;3093;142;10;201;46619;10490805;;;;
12/16/2020;Saudi Arabia;360335;6080;351192;3063;180;11;199;39441;10530246;;;;
12/17/2020;Saudi Arabia;360516;6091;351365;3060;181;11;173;42448;10572694;;;;
12/18/2020;Saudi Arabia;360690;6101;351573;3016;174;10;208;33676;10606370;;;;
12/19/2020;Saudi Arabia;360848;6112;351722;3014;158;11;149;33275;10639645;;;;
12/20/2020;Saudi Arabia;361010;6122;351878;3010;162;10;156;36373;10676018;;;;
12/21/2020;Saudi Arabia;361178;6131;352089;2958;168;9;211;39610;10715628;;;;
